ID_Uzorka;GPS_LAT;GPS_LONG
158;18,494132;77,391163
159;18,472385;77,397167
160;18,467296;77,396605
161;18,468648;77,385499
162;18,469757;77,387633
163;18,491064;77,372454
164;18,484215;77,389444
165;18,480469;77,39571
166;18,469075;77,391511
167;18,479525;77,407444
168;18,480256;77,397807
169;18,47327;77,371773
170;18,454113;77,388723
171;18,471615;77,380373
172;18,480406;77,386991
173;18,481197;77,388221
174;18,480203;77,401609
175;18,478688;77,393942
176;18,484173;77,376948
177;18,4952;77,391547
178;18,490547;77,383974
179;18,468129;77,407505
180;18,48311;77,380569
181;18,477916;77,397191
182;18,485774;77,396259
183;18,475721;77,391253
184;18,4818;77,379062
185;18,504776;77,401278
186;18,471725;77,392695
187;18,477465;77,404823
188;18,474543;77,384642
189;18,47806;77,40884
190;18,467723;77,396141
191;18,481871;77,402465
192;18,486455;77,404506
193;18,481878;77,395513
194;18,485196;77,403984
195;18,48019;77,396525
196;18,488257;77,406896
197;18,488442;77,386809
198;18,481681;77,407103
199;18,494576;77,399363
200;18,483225;77,384985
201;18,484855;77,385477
202;18,476787;77,39205
203;18,502442;77,393003
204;18,481798;77,380031
205;18,469399;77,391251
206;18,490225;77,401543
207;18,466664;77,388588
208;18,483053;77,386534
209;18,487587;77,397484
210;18,494683;77,389398
211;18,482553;77,367822
212;18,476469;77,392776
213;18,475763;77,396216
214;18,490622;77,388522
215;18,483713;77,411186
216;18,469535;77,386108
217;18,476187;77,392502
218;18,483143;77,393187
219;18,485848;77,403017
220;18,488625;77,38141
221;18,486814;77,398387
222;18,480248;77,389613
223;18,493974;77,383365
224;18,473149;77,397767
225;18,474068;77,379407
226;18,468764;77,392836
227;18,455513;77,398859
228;18,49018;77,396158
229;18,469408;77,400799
230;18,475379;77,385864
231;18,481148;77,384836
232;18,48835;77,37452
233;18,48019;77,388198
234;18,48519;77,378857
235;18,480134;77,390862
236;18,469527;77,39337
237;18,468328;77,406823
238;18,480315;77,391532
239;18,477049;77,382358
240;18,489907;77,38311
241;18,47968;77,377035
242;18,482981;77,401367
243;18,471304;77,384014
244;18,472359;77,373733
245;18,47863;77,397405
246;18,482038;77,409336
247;18,48385;77,38758
248;18,465072;77,380066
249;18,480209;77,391602
250;18,486204;77,393591
251;18,469237;77,380656
252;18,490748;77,398352
253;18,47637;77,380477
254;18,486903;77,3945
255;18,471407;77,38509
256;18,47568;77,395269
257;18,477544;77,394451
258;18,482151;77,387748
259;18,473826;77,410251
260;18,48458;77,394622
261;18,485571;77,357752
262;18,471282;77,366591
263;18,494913;77,36765
264;18,478686;77,398445
265;18,474903;77,378971
266;18,483236;77,376359
267;18,47564;77,38451
268;18,477867;77,392607
269;18,492642;77,388147
270;18,468818;77,39371
271;18,480052;77,38328
272;18,480846;77,382659
273;18,474504;77,393286
274;18,478634;77,383631
275;18,469396;77,407143
276;18,46159;77,404592
277;18,497804;77,384751
278;18,47941;77,392711
279;18,468298;77,385493
280;18,491461;77,384852
281;18,491596;77,412964
282;18,467664;77,389836
283;18,48503;77,382681
284;18,481183;77,378432
285;18,478279;77,383667
286;18,474387;77,37983
287;18,474289;77,382659
288;18,478622;77,401993
289;18,488118;77,389977
290;18,485171;77,38859
291;18,478728;77,406881
292;18,485383;77,390509
293;18,481003;77,374157
294;18,477162;77,405825
295;18,488389;77,384802
296;18,482069;77,377901
297;18,479154;77,399286
298;18,471766;77,392728
299;18,480971;77,397406
300;18,4844;77,390144
301;18,469663;77,392625
302;18,489574;77,395967
303;18,462025;77,387686
304;18,473817;77,397815
305;18,481005;77,39514
306;18,469841;77,398158
307;18,494898;77,380591
308;18,486441;77,38958
309;18,490544;77,389045
310;18,478178;77,411189
311;18,467363;77,397059
312;18,479279;77,396551
313;18,475901;77,41951
314;18,483037;77,389002
315;18,490606;77,381904
316;18,472894;77,377506
317;18,483735;77,381082
318;18,485364;77,369512
319;18,472669;77,386163
320;18,483422;77,400024
321;18,495043;77,406854
322;18,467823;77,390997
323;18,467115;77,403765
324;18,467621;77,378318
325;18,487212;77,389455
326;18,473452;77,394916
327;18,482678;77,388748
328;18,490177;77,37664
329;18,485247;77,383225
330;18,47933;77,38408
331;18,480651;77,40783
332;18,481955;77,397322
333;18,488323;77,401154
334;18,470977;77,380447
335;18,489186;77,398071
336;18,482668;77,398285
337;18,472872;77,3934
338;18,476806;77,391587
339;18,481326;77,392425
340;18,501156;77,38323
341;18,485474;77,385994
342;18,470788;77,385218
343;18,462012;77,39093
344;18,508498;77,392444
345;18,484263;77,368929
346;18,487813;77,375523
347;18,493779;77,396764
348;18,482292;77,378603
349;18,466817;77,386613
350;18,482586;77,393415
351;18,484582;77,400831
352;18,497767;77,376425
353;18,486679;77,390913
354;18,465889;77,382741
355;18,482541;77,406067
356;18,467685;77,389048
357;18,482015;77,388981
358;18,489298;77,393446
359;18,48433;77,385573
360;18,469558;77,391148
361;18,486344;77,378293
362;18,475615;77,397779
363;18,477283;77,401691
364;18,483012;77,384299
365;18,480528;77,400142
366;18,49552;77,382137
367;18,476156;77,393602
368;18,46403;77,384035
369;18,480136;77,388449
370;18,467608;77,398046
371;18,488404;77,395067
372;18,483814;77,380246
373;18,485563;77,403004
374;18,490778;77,386421
375;18,466165;77,411237
376;18,487438;77,402095
377;18,490032;77,398588
378;18,478569;77,397709
379;18,463089;77,378306
380;18,488287;77,396676
381;18,480135;77,394955
382;18,493153;77,382482
383;18,468582;77,385781
384;18,490064;77,384946
385;18,476637;77,397884
386;18,476416;77,377603
387;18,491446;77,385271
388;18,493005;77,386339
389;18,488416;77,381822
390;18,469623;77,387094
391;18,482451;77,38839
392;18,475428;77,391742
393;18,47579;77,379479
394;18,478039;77,402187
395;18,471191;77,385578
396;18,479412;77,386359
397;18,482771;77,398983
398;18,470811;77,399047
399;18,481918;77,37232
400;18,485411;77,386256
401;18,489371;77,390718
402;18,479;77,394448
403;18,463422;77,378965
404;18,492238;77,382648
405;18,484236;77,379717
406;18,479041;77,389149
407;18,488435;77,383666
408;18,477134;77,39405
409;18,469955;77,38034
410;18,467555;77,384458
411;18,475818;77,390709
412;18,470871;77,38847
413;18,507446;77,384161
414;18,467468;77,377683
415;18,477287;77,37616
416;18,482992;77,393298
417;18,493351;77,405556
418;18,468821;77,390219
419;18,48107;77,382122
420;18,496121;77,38142
421;18,483607;77,409359
422;18,491974;77,384187
423;18,460378;77,381633
424;18,457936;77,384466
425;18,482539;77,399716
426;18,476056;77,387856
427;18,468482;77,392282
428;18,481408;77,395586
429;18,488489;77,390425
430;18,456629;77,398593
431;18,48367;77,390698
432;18,478786;77,383683
433;18,497603;77,39153
434;18,485292;77,392423
435;18,492993;77,392925
436;18,479429;77,390354
437;18,491845;77,391108
438;18,468466;77,392881
439;18,470799;77,371842
440;18,483489;77,393676
441;18,487394;77,397421
442;18,467002;77,386621
443;18,482058;77,382329
444;18,478252;77,397381
445;18,488473;77,381185
446;18,485349;77,390204
447;18,464177;77,392241
448;18,47159;77,392336
449;18,468243;77,418133
450;18,478128;77,388793
451;18,477914;77,410176
452;18,484238;77,392526
453;18,496053;77,398635
454;18,471717;77,38993
455;18,465163;77,414738
456;18,488626;77,391803
457;18,482739;77,402159
458;18,483665;77,389367
459;18,4777;77,385826
460;18,478406;77,391817
461;18,487728;77,382085
462;18,462377;77,388438
463;18,478358;77,410153
464;18,476306;77,384225
465;18,506224;77,409015
466;18,469717;77,394185
467;18,472233;77,406273
468;18,494879;77,389586
469;18,472128;77,418158
470;18,479764;77,377518
471;18,476124;77,398358
472;18,471172;77,397553
473;18,484638;77,398936
474;18,48419;77,384548
475;18,502406;77,39171
476;18,478376;77,371513
477;18,470334;77,403507
478;18,462398;77,384831
479;18,473454;77,378859
480;18,479687;77,384059
481;18,467144;77,391033
482;18,490874;77,37183
483;18,474113;77,372773
484;18,477804;77,379182
485;18,493201;77,378178
486;18,479094;77,390054
487;18,471593;77,392916
488;18,464472;77,381669
489;18,492915;77,386553
490;18,460726;77,406644
491;18,494678;77,400229
492;18,482198;77,397717
493;18,506837;77,381485
494;18,486529;77,388596
495;18,481209;77,413763
496;18,478893;77,385664
497;18,485703;77,381042
498;18,473774;77,405457
499;18,476839;77,390938
500;18,480764;77,385454
501;18,503773;77,383956
502;18,479953;77,384657
503;18,479183;77,387928
504;18,468809;77,372503
505;18,486518;77,392562
506;18,476644;77,387757
507;18,453234;77,392723
508;18,492804;77,394319
509;18,470242;77,394351
510;18,475356;77,381709
511;18,479252;77,394679
512;18,490833;77,389693
513;18,459092;77,370851
514;18,477791;77,391109
515;18,486512;77,417329
516;18,475681;77,39438
517;18,494463;77,364622
518;18,474444;77,402459
519;18,478097;77,394964
520;18,491904;77,398
521;18,495782;77,373698
522;18,476068;77,38252
523;18,474769;77,391387
524;18,47503;77,371953
525;18,465013;77,393198
526;18,473604;77,403888
527;18,471786;77,378111
528;18,476895;77,360092
529;18,490798;77,40042
530;18,503389;77,382655
531;18,484108;77,402773
532;18,475895;77,390546
533;18,477618;77,393012
534;18,477271;77,402834
535;18,490897;77,396932
536;18,473525;77,376913
537;18,488974;77,401018
538;18,477752;77,405915
539;18,461218;77,396688
540;18,484267;77,403183
541;18,480988;77,370045
542;18,45396;77,398219
543;18,475062;77,390044
544;18,49063;77,412476
545;18,473128;77,411579
546;18,481956;77,390164
547;18,464926;77,373369
548;18,476383;77,379558
549;18,484411;77,38342
550;18,460599;77,381958
551;18,474364;77,390572
552;18,479522;77,388895
553;18,484348;77,389956
554;18,488582;77,383904
555;18,476077;77,371417
556;18,467;77,402415
557;18,475499;77,385883
558;18,479073;77,404044
559;18,486489;77,381626
560;18,458242;77,385491
561;18,458203;77,390996
562;18,482283;77,382523
563;18,464539;77,400615
564;18,474898;77,387672
565;18,491185;77,390503
566;18,486015;77,38293
567;18,465089;77,408954
568;18,46574;77,399495
569;18,490836;77,379248
570;18,487465;77,382494
571;18,472957;77,39062
572;18,476464;77,401989
573;18,472986;77,386373
574;18,471396;77,39386
575;18,491316;77,395707
576;18,502942;77,392934
577;18,486079;77,370075
578;18,466191;77,393007
579;18,466745;77,390833
580;18,482896;77,400952
581;18,485815;77,400343
582;18,488773;77,392534
583;18,480139;77,400237
584;18,485058;77,383268
585;18,488644;77,402334
586;18,485017;77,373029
587;18,47168;77,386787
588;18,472478;77,40777
589;18,478698;77,383856
590;18,480019;77,387411
591;18,4685;77,383632
592;18,485633;77,383622
593;18,460245;77,394925
594;18,491457;77,372817
595;18,480933;77,379399
596;18,463678;77,381989
597;18,486434;77,394104
598;18,505271;77,367211
599;18,478829;77,380847
600;18,491873;77,384214
601;18,479927;77,386857
602;18,489747;77,389086
603;18,478176;77,406387
604;18,479005;77,39197
605;18,486323;77,390627
606;18,494533;77,39293
607;18,477843;77,38256
608;18,481908;77,384404
609;18,470746;77,401734
610;18,463977;77,406323
611;18,481448;77,387307
612;18,497019;77,373634
613;18,484567;77,389949
614;18,472541;77,390125
615;18,489809;77,387259
616;18,472749;77,373481
617;18,478938;77,39427
618;18,480531;77,403094
619;18,479167;77,397209
620;18,491242;77,381902
621;18,472926;77,377837
622;18,480484;77,379508
623;18,494154;77,383843
624;18,46807;77,385124
625;18,486833;77,389984
626;18,474224;77,37023
627;18,481346;77,371643
628;18,485177;77,39248
629;18,493642;77,404255
630;18,446023;77,391259
631;18,483985;77,3974
632;18,491971;77,384817
633;18,478767;77,382181
634;18,48829;77,387258
635;18,479316;77,374916
636;18,48268;77,385812
637;18,494417;77,392355
638;18,485586;77,407213
639;18,475454;77,391148
640;18,465645;77,402178
641;18,467659;77,378492
642;18,480975;77,384583
643;18,488144;77,406626
644;18,475513;77,399072
645;18,461994;77,373587
646;18,475756;77,381191
647;18,467188;77,381969
648;18,471296;77,373336
649;18,4732;77,392008
650;18,486723;77,364639
651;18,487196;77,395048
652;18,49132;77,391542
653;18,470046;77,375943
654;18,48476;77,403247
655;18,462491;77,380999
656;18,482871;77,413972
657;18,4738;77,377079
658;18,488632;77,39658
659;18,475357;77,398356
660;18,473566;77,383477
661;18,480849;77,387794
662;18,473525;77,376814
663;18,4702;77,395321
664;18,471412;77,383605
665;18,477869;77,380385
666;18,484314;77,386745
667;18,502639;77,400527
668;18,488215;77,383815
669;18,484865;77,395126
670;18,479019;77,385494
671;18,474443;77,389641
672;18,458213;77,402539
673;18,479694;77,396822
674;18,487272;77,389551
675;18,477464;77,381282
676;18,481881;77,402185
677;18,473095;77,390861
678;18,474049;77,373517
679;18,4922;77,380585
680;18,479135;77,375248
681;18,487413;77,379687
682;18,474807;77,374446
683;18,496982;77,381537
684;18,475065;77,3957
685;18,493205;77,399819
686;18,472674;77,378917
687;18,487049;77,381157
688;18,468127;77,387348
689;18,483097;77,3994
690;18,482986;77,387549
691;18,483166;77,385779
692;18,48195;77,388097
693;18,490515;77,403445
694;18,47498;77,389354
695;18,482636;77,371655
696;18,475208;77,40474
697;18,484388;77,406916
698;18,467604;77,392603
699;18,494522;77,385304
700;18,47696;77,378364
701;18,463559;77,383009
702;18,482327;77,399776
703;18,478464;77,396208
704;18,48366;77,393028
705;18,477798;77,386143
706;18,491114;77,406265
707;18,484412;77,389928
708;18,46408;77,371718
709;18,471147;77,388472
710;18,476178;77,393639
711;18,478668;77,362911
712;18,484189;77,39765
713;18,482595;77,384234
714;18,467554;77,394361
715;18,460077;77,390353
716;18,458471;77,396925
717;18,474916;77,400448
718;18,476207;77,410971
719;18,475514;77,405941
720;18,484204;77,403666
721;18,487224;77,378851
722;18,487085;77,375186
723;18,487474;77,387754
724;18,458858;77,382588
725;18,461684;77,393802
726;18,483127;77,395603
727;18,469816;77,392344
728;18,47937;77,389746
729;18,478461;77,401637
730;18,480428;77,388073
731;18,485456;77,393101
732;18,472867;77,39849
733;18,484565;77,41174
734;18,486089;77,406568
735;18,491141;77,39777
736;18,480771;77,402996
737;18,477481;77,411516
738;18,476605;77,401972
739;18,482051;77,391864
740;18,481043;77,378684
741;18,466553;77,373579
742;18,47271;77,392819
743;18,488728;77,397171
744;18,491143;77,381909
745;18,478397;77,396652
746;18,481104;77,387084
747;18,488967;77,39596
748;18,483795;77,390845
749;18,479442;77,390554
750;18,478228;77,40201
751;18,475019;77,377463
752;18,485909;77,404068
753;18,498193;77,371887
754;18,504949;77,401928
755;18,478166;77,394165
756;18,476041;77,385534
757;18,489264;77,38656
758;18,475517;77,393947
759;18,479379;77,37811
760;18,490066;77,390431
761;18,471267;77,408181
762;18,482063;77,395639
763;18,479119;77,391287
764;18,475425;77,373507
765;18,464434;77,389669
766;18,480115;77,390853
767;18,488082;77,384069
768;18,463595;77,383377
769;18,47188;77,390366
770;18,484138;77,389529
771;18,481783;77,387781
772;18,469196;77,399877
773;18,471091;77,388851
774;18,481593;77,393873
775;18,474306;77,392526
776;18,479006;77,390894
777;18,485889;77,379227
778;18,477276;77,375853
779;18,476291;77,383446
780;18,488798;77,405927
781;18,48637;77,396999
782;18,484153;77,386638
783;18,464715;77,394416
784;18,483467;77,379049
785;18,483268;77,393309
786;18,461724;77,389979
787;18,483302;77,385087
788;18,496441;77,395881
789;18,492799;77,38638
790;18,502729;77,382912
791;18,484989;77,377505
792;18,479163;77,394778
793;18,49202;77,401071
794;18,488531;77,396865
795;18,479698;77,394767
796;18,475948;77,381471
797;18,474717;77,394324
798;18,469898;77,385886
799;18,490205;77,39605
800;18,485414;77,388661
801;18,479976;77,402015
802;18,472068;77,381369
803;18,488804;77,400867
804;18,490944;77,38603
805;18,487243;77,398462
806;18,482265;77,403089
807;18,484349;77,402247
808;18,483667;77,395813
809;18,493494;77,389516
810;18,470427;77,378217
811;18,494446;77,398688
812;18,470639;77,392597
813;18,474006;77,396423
814;18,474176;77,376297
815;18,486158;77,387903
816;18,485224;77,39546
817;18,485755;77,418139
818;18,471923;77,404303
819;18,480595;77,406063
820;18,476521;77,375895
821;18,483285;77,392436
822;18,480435;77,398421
823;18,478133;77,394174
824;18,468212;77,393012
825;18,481121;77,379258
826;18,478849;77,386613
827;18,484466;77,375458
828;18,471093;77,397082
829;18,497915;77,397807
830;18,486365;77,399475
831;18,47608;77,388228
832;18,488341;77,387729
833;18,481305;77,377933
834;18,466561;77,385786
835;18,486455;77,382815
836;18,476436;77,389102
837;18,485186;77,38969
838;18,468441;77,393851
839;18,476299;77,371166
840;18,478226;77,4003
841;18,480349;77,3961
842;18,485112;77,370457
843;18,474894;77,368614
844;18,476986;77,382591
845;18,463872;77,387586
846;18,475729;77,37871
847;18,48511;77,38459
848;18,485837;77,396476
849;18,482235;77,408893
850;18,499416;77,388912
851;18,492879;77,374901
852;18,483274;77,390535
853;18,48191;77,37598
854;18,467798;77,387107
855;18,472907;77,402785
856;18,487072;77,39528
857;18,481743;77,389393
858;18,492771;77,397385
859;18,494251;77,405509
860;18,476095;77,380192
861;18,48012;77,396833
862;18,49208;77,396688
863;18,482922;77,39162
864;18,486409;77,387661
865;18,481838;77,39581
866;18,484459;77,379563
867;18,487734;77,400166
868;18,479109;77,405242
869;18,480974;77,381903
870;18,483664;77,376038
871;18,480824;77,37817
872;18,478319;77,379011
873;18,47258;77,381669
874;18,484421;77,375558
875;18,494513;77,399694
876;18,480347;77,399555
877;18,483244;77,395991
878;18,484485;77,384564
879;18,474391;77,382808
880;18,466309;77,381129
881;18,476108;77,391759
882;18,489417;77,392028
883;18,477399;77,389874
884;18,489486;77,40559
885;18,488926;77,380863
886;18,491574;77,398665
887;18,49089;77,383025
888;18,463104;77,402224
889;18,498708;77,37973
890;18,48149;77,369803
891;18,489314;77,418633
892;18,477124;77,39439
893;18,484521;77,395721
894;18,474726;77,374743
895;18,482072;77,389881
896;18,485198;77,381114
897;18,466724;77,397463
898;18,482758;77,383149
899;18,469144;77,391088
900;18,4674;77,390369
901;18,463064;77,402143
902;18,477613;77,397916
903;18,485163;77,386092
904;18,489186;77,404105
905;18,466266;77,381746
906;18,48161;77,394327
907;18,489692;77,401442
908;18,47505;77,394018
909;18,481334;77,379181
910;18,467231;77,385759
911;18,481741;77,371809
912;18,485628;77,389152
913;18,457472;77,408173
914;18,474503;77,397543
915;18,47233;77,385979
916;18,485576;77,396302
917;18,485669;77,394797
918;18,481458;77,397662
919;18,46895;77,410216
920;18,466674;77,397553
921;18,458257;77,384484
922;18,47362;77,396058
923;18,483856;77,390394
924;18,46988;77,390832
925;18,478654;77,381243
926;18,477667;77,377632
927;18,478184;77,385526
928;18,486883;77,37861
929;18,490538;77,394853
930;18,462744;77,388512
931;18,480511;77,383004
932;18,498312;77,376398
933;18,473171;77,380998
934;18,48501;77,387848
935;18,473248;77,402085
936;18,484685;77,397437
937;18,474339;77,390749
938;18,470506;77,38546
939;18,48239;77,393549
940;18,491354;77,402909
941;18,488383;77,383454
942;18,486059;77,385656
943;18,482263;77,392425
944;18,476703;77,391905
945;18,479825;77,396112
946;18,481364;77,3944
947;18,484449;77,399432
948;18,462045;77,38982
949;18,4801;77,398797
950;18,464972;77,381713
951;18,484296;77,390648
952;18,484909;77,388393
953;18,501248;77,393822
954;18,483765;77,412059
955;18,46859;77,379905
956;18,479313;77,387334
957;18,472866;77,389964
958;18,474138;77,388323
959;18,474916;77,402015
960;18,491037;77,390305
961;18,487903;77,383014
962;18,463388;77,370822
963;18,480792;77,388802
964;18,482254;77,388448
965;18,496797;77,385063
966;18,491932;77,388693
967;18,497555;77,411611
968;18,479429;77,398936
969;18,475273;77,38614
970;18,500699;77,395696
971;18,482753;77,389512
972;18,490284;77,394511
973;18,479646;77,396352
974;18,482247;77,391178
975;18,486938;77,38248
976;18,471985;77,376143
977;18,456266;77,395346
978;18,486283;77,39301
979;18,489794;77,387599
980;18,494278;77,381044
981;18,486236;77,379803
982;18,479724;77,37132
983;18,483917;77,389228
984;18,464988;77,383205
985;18,458044;77,396669
986;18,478807;77,40793
987;18,48725;77,38734
988;18,468118;77,373426
989;18,480021;77,414112
990;18,476719;77,386717
991;18,485026;77,391715
992;18,477516;77,398895
993;18,489299;77,38271
994;18,482542;77,391755
995;18,481663;77,395142
996;18,480757;77,381299
997;18,481305;77,391635
998;18,488437;77,385355
999;18,476828;77,398419
1000;18,493071;77,37636
1001;18,510849;77,386274
1002;18,492639;77,391104
1003;18,482956;77,389585
1004;18,485663;77,390875
1005;18,492128;77,396831
1006;18,476055;77,406119
1007;18,468153;77,365459
1008;18,49138;77,402968
1009;18,502481;77,374996
1010;18,492031;77,384251
1011;18,489314;77,385992
1012;18,504243;77,375939
1013;18,468978;77,390708
1014;18,46061;77,366704
1015;18,470643;77,387178
1016;18,481249;77,401976
1017;18,477172;77,389627
1018;18,476058;77,390875
1019;18,478749;77,389506
1020;18,481607;77,395271
1021;18,467501;77,409048
1022;18,473218;77,408666
1023;18,480088;77,394075
1024;18,483575;77,399668
1025;18,492409;77,400772
1026;18,493208;77,390083
1027;18,474694;77,375822
1028;18,46949;77,40585
1029;18,477011;77,394025
1030;18,483182;77,3937
1031;18,482375;77,385548
1032;18,478023;77,382622
1033;18,478536;77,37416
1034;18,481219;77,385333
1035;18,501676;77,367596
1036;18,468489;77,384112
1037;18,478917;77,376
1038;18,482854;77,397897
1039;18,477039;77,381396
1040;18,49648;77,380947
1041;18,492283;77,38283
1042;18,481575;77,384096
1043;18,488168;77,383226
1044;18,487045;77,390982
1045;18,489263;77,383034
1046;18,475634;77,381449
1047;18,469967;77,403209
1048;18,475808;77,390327
1049;18,462865;77,392701
1050;18,465365;77,392992
1051;18,476743;77,382688
1052;18,481056;77,405119
1053;18,46482;77,373713
1054;18,469296;77,389099
1055;18,477991;77,380849
1056;18,476431;77,378782
1057;18,48305;77,393529
1058;18,492181;77,395825
1059;18,497639;77,392925
1060;18,476589;77,387465
1061;18,481707;77,390537
1062;18,477935;77,387121
1063;18,489482;77,379836
1064;18,488784;77,395838
1065;18,476537;77,40846
1066;18,470939;77,394179
1067;18,474262;77,386194
1068;18,478698;77,399835
1069;18,478221;77,392752
1070;18,486744;77,396496
1071;18,477189;77,415012
1072;18,47258;77,38669
1073;18,501059;77,369907
1074;18,471244;77,365085
1075;18,472788;77,371535
1076;18,493292;77,390537
1077;18,486358;77,399799
1078;18,480927;77,398783
1079;18,481789;77,389529
1080;18,475747;77,39345
1081;18,462048;77,372232
1082;18,475765;77,407001
1083;18,491605;77,39073
1084;18,460477;77,386614
1085;18,489088;77,38731
1086;18,509471;77,398542
1087;18,468201;77,392684
1088;18,471776;77,40922
1089;18,476677;77,385978
1090;18,492266;77,389264
1091;18,480196;77,402121
1092;18,491651;77,400741
1093;18,483878;77,365424
1094;18,473471;77,374765
1095;18,476208;77,38518
1096;18,486243;77,382206
1097;18,491965;77,385114
1098;18,48501;77,396419
1099;18,482303;77,389725
1100;18,479762;77,38661
1101;18,471632;77,385687
1102;18,466289;77,369971
1103;18,477853;77,404431
1104;18,487856;77,382246
1105;18,471555;77,400755
1106;18,489354;77,385908
1107;18,473184;77,390221
1108;18,491041;77,381308
1109;18,467164;77,394294
1110;18,485549;77,399025
1111;18,475402;77,382163
1112;18,490482;77,39737
1113;18,50814;77,38331
1114;18,476608;77,378733
1115;18,479704;77,380278
1116;18,478053;77,382303
1117;18,475803;77,386343
1118;18,461898;77,387885
1119;18,493915;77,390899
1120;18,493351;77,403468
1121;18,491398;77,384549
1122;18,473391;77,371808
1123;18,482118;77,387886
1124;18,477155;77,38256
1125;18,479304;77,399794
1126;18,473215;77,391973
1127;18,49105;77,371465
1128;18,469774;77,393555
1129;18,487994;77,393132
1130;18,485706;77,3894
1131;18,505824;77,382098
1132;18,476379;77,394381
1133;18,473286;77,389333
1134;18,49251;77,39941
1135;18,47925;77,38853
1136;18,49144;77,391434
1137;18,482094;77,401302
1138;18,495235;77,389894
1139;18,479774;77,388541
1140;18,474864;77,405753
1141;18,500532;77,379564
1142;18,475377;77,388636
1143;18,485933;77,398462
1144;18,499183;77,387052
1145;18,470243;77,391242
1146;18,487326;77,385594
1147;18,482118;77,389262
1148;18,470093;77,374383
1149;18,485995;77,391171
1150;18,483535;77,388473
